ID	NUMBER	CONCEPTICON_ID	CONCEPTICON_GLOSS	ENGLISH	DIACL_ID	DIACL_CATEGORY	DIACL_NOTE
Carling-2017-127g-45	45			grease	12045	Products	
Carling-2017-127g-46	46			to weave	12046	Activities	
Carling-2017-127g-47	47			to spin (thread)	12047	Activities	
Carling-2017-127g-48	48			to sew	12048	Activities	
Carling-2017-127g-49	49			to plough	12049	Activities	
Carling-2017-127g-50	50			to sow	12050	Activities	
Carling-2017-127g-51	51			wheat	12051	Crops & fruit	
Carling-2017-127g-52	52			barley	12052	Crops & fruit	
Carling-2017-127g-53	53			rye	12053	Crops & fruit	
Carling-2017-127g-54	54			oats	12054	Crops & fruit	
Carling-2017-127g-55	55			lentils	12055	Crops & fruit	
Carling-2017-127g-56	56			grain (generic)	12056	Crops & fruit	
Carling-2017-127g-57	57			turnip	12057	Crops & fruit	
Carling-2017-127g-58	58			apple	12058	Crops & fruit	
Carling-2017-127g-59	59			berry	12059	Crops & fruit	
Carling-2017-127g-60	60			grape	12060	Crops & fruit	
Carling-2017-127g-61	61			flax	12061	Crops & fruit	
Carling-2017-127g-62	62			scythe	12062	Cultural artefacts & tools	
Carling-2017-127g-63	63			sickle	12063	Cultural artefacts & tools	
Carling-2017-127g-64	64			spade	12064	Cultural artefacts & tools	
Carling-2017-127g-65	65			plough (n)	12065	Cultural artefacts & tools	
Carling-2017-127g-66	66			saw	12066	Cultural artefacts & tools	
Carling-2017-127g-67	67			axe	12067	Cultural artefacts & tools	
Carling-2017-127g-68	68			yoke	12068	Cultural artefacts & tools	
Carling-2017-127g-69	69			wagon	12069	Cultural artefacts & tools	
Carling-2017-127g-70	70			wheel	12070	Cultural artefacts & tools	
Carling-2017-127g-71	71			hub	12071	Cultural artefacts & tools	
Carling-2017-127g-72	72			axle	12072	Cultural artefacts & tools	
Carling-2017-127g-73	73			cultivated field	12073	Cultural artefacts & tools	
Carling-2017-127g-74	74			pasture	12074	Cultural artefacts & tools	
Carling-2017-127g-75	75			furrow	12075	Cultural artefacts & tools	
Carling-2017-127g-76	76			(ceramic) pot	12076	Cultural artefacts & tools	
Carling-2017-127g-77	77			flutes	12077	Cultural artefacts & tools	
Carling-2017-127g-78	78			summer	12078	Seasons	
Carling-2017-127g-79	79			autumn	12079	Seasons	
Carling-2017-127g-80	80			harvest	12080	Seasons	
Carling-2017-127g-81	81			winter	12081	Seasons	
Carling-2017-127g-82	82			spring	12082	Seasons	
Carling-2017-127g-83	83			copper	12083	Metals & materials	
Carling-2017-127g-84	84			iron	12084	Metals & materials	
Carling-2017-127g-85	85			silver	12085	Metals & materials	
Carling-2017-127g-86	86			gold	12086	Metals & materials	
Carling-2017-127g-87	87			wood	12087	Metals & materials	
Carling-2017-127g-88	88			stone	12088	Metals & materials	
Carling-2017-127g-89	89			leather	12089	Metals & materials	
Carling-2017-127g-90	90			spear	12090	Weapons etc.	
Carling-2017-127g-91	91			bow	12091	Weapons etc.	
Carling-2017-127g-92	92			arrow	12092	Weapons etc.	
Carling-2017-127g-93	93			sword	12093	Weapons etc.	
Carling-2017-127g-94	94			knife	12094	Weapons etc.	
Carling-2017-127g-95	95			shield	12095	Weapons etc.	
Carling-2017-127g-96	96			army	12096	Weapons etc.	
Carling-2017-127g-97	97			battle axe	12097	Weapons etc.	
Carling-2017-127g-98	98			temple	12098	Belief	
Carling-2017-127g-99	99			sacrifice	12099	Belief	
Carling-2017-127g-100	100			fast	12100	Belief	
Carling-2017-127g-101	101			to pray	12101	Belief	
Carling-2017-127g-102	102			priest / shaman	12102	Belief	
Carling-2017-127g-103	103			grave	12103	Belief	
Carling-2017-127g-104	104			wedding	12104	Belief	
Carling-2017-127g-105	105			belief	12105	Belief	
Carling-2017-127g-106	106			rite	12106	Belief	
Carling-2017-127g-107	107			sacred	12107	Belief	
Carling-2017-127g-108	108			priest	12108	Belief	
Carling-2017-127g-109	109			demon	12109	Belief	
Carling-2017-127g-110	110			ghost	12110	Belief	
Carling-2017-127g-111	111			sacred grove	12113	Belief	
Carling-2017-127g-112	112			funeral	12114	Belief	
Carling-2017-127g-113	113			burial mound	12115	Belief	
Carling-2017-127g-114	114			ancestor	12116	Belief	
Carling-2017-127g-115	115			to give to drink, to libate	12117	Belief	
Carling-2017-127g-116	116			witchcraft (evil)	12118	Belief	
Carling-2017-127g-117	117			healing witchcraft	12119	Belief	
Carling-2017-127g-118	118			sorcerer (evil)	12120	Belief	
Carling-2017-127g-119	119			witch-doctor	12121	Belief	
Carling-2017-127g-120	120			sun	12122	Astronomy	
Carling-2017-127g-121	121			moon	12123	Astronomy	
Carling-2017-127g-122	122			star	12124	Astronomy	
Carling-2017-127g-123	123			polar star	12125	Astronomy	
Carling-2017-127g-124	124			Morning Star	12126	Astronomy	
Carling-2017-127g-125	125			Evening Star	12127	Astronomy	
Carling-2017-127g-126	126			Ursa Major (Big Dipper)	12128	Astronomy	
Carling-2017-127g-127	127			Orion’s belt	12129	Astronomy	
